FUND TYPE,DEPARTMENT CODE,DEPARTMENT DESCRIPTION,FUND CODE,FUND DESCRIPTION,ORGANIZATION CODE,ORGANIZATION DESCRIPTION,DIVISION CODE,DIVISION DESCRIPTION,SECTION CODE,SECTION DESCRIPTION,SUBSECTION CODE,SUB-SECTION DESCRIPTION,SCHEDULE / GRADE,BARGAINING UNIT,TITLE CODE,TITLE DESCRIPTION,BUDGETED UNIT,TOTAL BUDGETED UNIT,POSITION CONTROL,BUDGETED PAY RATE,TOTAL BUDGETED AMOUNT
LOCAL,81,Department of Streets and Sanitation,0100,Corporate Fund,1045,Bureau of Forestry,2060,Bureau of Forestry,3136,Forestry Operations,4063,Tree Trimming,2 0,54,7975,Tree Trimmer,Hourly,23,1,32.41,1550494.00
LOCAL,81,Department of Streets and Sanitation,0100,Corporate Fund,1045,Bureau of Forestry,2060,Bureau of Forestry,3136,Forestry Operations,4063,Tree Trimming,2 0,54,7975,Tree Trimmer,Hourly,7,1,28.37,413067.00
LOCAL,81,Department of Streets and Sanitation,0100,Corporate Fund,1045,Bureau of Forestry,2060,Bureau of Forestry,3136,Forestry Operations,4063,Tree Trimming,2 0,8,7185,Foreman of Motor Truck Drivers,Hourly,5,1,40.46,420784.00
LOCAL,81,Department of Streets and Sanitation,0100,Corporate Fund,1045,Bureau of Forestry,2060,Bureau of Forestry,3136,Forestry Operations,4063,Tree Trimming,2 0,8,7184,Pool Motor Truck Driver,Hourly,3,1,38.35,239304.00
LOCAL,81,Department of Streets and Sanitation,0100,Corporate Fund,1045,Bureau of Forestry,2060,Bureau of Forestry,3136,Forestry Operations,4063,Tree Trimming,2 0,8,7183,Motor Truck Driver,Hourly,2,1,39.02,162323.00
LOCAL,81,Department of Streets and Sanitation,0100,Corporate Fund,1045,Bureau of Forestry,2060,Bureau of Forestry,3136,Forestry Operations,4063,Tree Trimming,2 0,8,7183,Motor Truck Driver,Hourly,7,1,38.93,566821.00
LOCAL,81,Department of Streets and Sanitation,0100,Corporate Fund,1045,Bureau of Forestry,2060,Bureau of Forestry,3136,Forestry Operations,4063,Tree Trimming,2 0,8,7183,Motor Truck Driver,Hourly,37,1,38.35,2951416.00
LOCAL,81,Department of Streets and Sanitation,0100,Corporate Fund,1045,Bureau of Forestry,2060,Bureau of Forestry,3136,Forestry Operations,4063,Tree Trimming,1 00,0,0012,Contract Wage Increment - Prevailing Rate,Annual,0,0,100013.00,100013.00
LOCAL,81,Department of Streets and Sanitation,0100,Corporate Fund,1045,Bureau of Forestry,2060,Bureau of Forestry,3136,Forestry Operations,4067,Disposal of Non-Parkway Debris,2 0,54,7975,Tree Trimmer,Hourly,7,1,40.53,590117.00
LOCAL,81,Department of Streets and Sanitation,0100,Corporate Fund,1045,Bureau of Forestry,2060,Bureau of Forestry,3136,Forestry Operations,4067,Disposal of Non-Parkway Debris,2 0,54,7975,Tree Trimmer,Hourly,1,1,28.37,59010.00
LOCAL,81,Department of Streets and Sanitation,0100,Corporate Fund,1045,Bureau of Forestry,2060,Bureau of Forestry,3136,Forestry Operations,4067,Disposal of Non-Parkway Debris,2 0,8,7183,Motor Truck Driver,Hourly,3,1,38.35,239304.00
LOCAL,81,Department of Streets and Sanitation,0100,Corporate Fund,1045,Bureau of Forestry,2060,Bureau of Forestry,3136,Forestry Operations,4067,Disposal of Non-Parkway Debris,1 00,0,0012,Contract Wage Increment - Prevailing Rate,Annual,0,0,8341.00,8341.00
LOCAL,81,Department of Streets and Sanitation,0100,Corporate Fund,1045,Bureau of Forestry,2060,Bureau of Forestry,3137,Tree Removal,0000,,2 0,54,7975,Tree Trimmer,Hourly,6,1,40.53,505814.00
LOCAL,81,Department of Streets and Sanitation,0100,Corporate Fund,1045,Bureau of Forestry,2060,Bureau of Forestry,3137,Tree Removal,0000,,2 0,54,7975,Tree Trimmer,Hourly,3,1,36.47,227573.00
LOCAL,81,Department of Streets and Sanitation,0100,Corporate Fund,1045,Bureau of Forestry,2060,Bureau of Forestry,3137,Tree Removal,0000,,2 0,54,7975,Tree Trimmer,Hourly,11,1,32.41,741541.00
LOCAL,81,Department of Streets and Sanitation,0100,Corporate Fund,1045,Bureau of Forestry,2060,Bureau of Forestry,3137,Tree Removal,0000,,2 0,54,7975,Tree Trimmer,Hourly,2,1,28.37,118019.00
LOCAL,81,Department of Streets and Sanitation,0100,Corporate Fund,1045,Bureau of Forestry,2060,Bureau of Forestry,3137,Tree Removal,0000,,2 0,8,7183,Motor Truck Driver,Hourly,1,1,39.02,81162.00
LOCAL,81,Department of Streets and Sanitation,0100,Corporate Fund,1045,Bureau of Forestry,2060,Bureau of Forestry,3137,Tree Removal,0000,,2 0,8,7183,Motor Truck Driver,Hourly,1,1,38.93,80974.00
LOCAL,81,Department of Streets and Sanitation,0100,Corporate Fund,1045,Bureau of Forestry,2060,Bureau of Forestry,3137,Tree Removal,0000,,2 0,8,7183,Motor Truck Driver,Hourly,7,1,38.35,558376.00
LOCAL,81,Department of Streets and Sanitation,0100,Corporate Fund,1045,Bureau of Forestry,2060,Bureau of Forestry,3137,Tree Removal,0000,,1 00,0,0012,Contract Wage Increment - Prevailing Rate,Annual,0,0,22296.00,22296.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1105,Office of the Commissioner,2105,Commissioner's Office,3201,General Support,0000,,1 00,9,9984,Commissioner of Transportation,Annual,1,1,195000.00,195000.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1105,Office of the Commissioner,2105,Commissioner's Office,3201,General Support,0000,,1 00,9,9813,Managing Deputy Commissioner,Annual,2,1,145500.00,291000.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1105,Office of the Commissioner,2105,Commissioner's Office,3201,General Support,0000,,1 00,9,9679,Deputy Commissioner,Annual,1,1,126252.00,126252.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1105,Office of the Commissioner,2105,Commissioner's Office,3201,General Support,0000,,1 00,9,9660,First Deputy Commissioner,Annual,1,1,159036.00,159036.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1105,Office of the Commissioner,2105,Commissioner's Office,3201,General Support,0000,,3 00,0,1430,Policy Analyst,Annual,1,1,81168.00,81168.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1105,Office of the Commissioner,2105,Commissioner's Office,3201,General Support,0000,,BX 15,10,0802,Executive Administrative Assistant II,Annual,1,1,64704.00,64704.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1105,Office of the Commissioner,2105,Commissioner's Office,3201,General Support,0000,,3 00,0,0365,Personal Assistant,Annual,1,1,79260.00,79260.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1105,Office of the Commissioner,2105,Commissioner's Office,3201,General Support,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,1419.00,1419.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1105,Office of the Commissioner,2105,Commissioner's Office,3204,Public Information,0000,,1 00,9,9716,Assistant Director of News Affairs,Annual,1,1,105756.00,105756.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1105,Office of the Commissioner,2105,Commissioner's Office,3204,Public Information,0000,,3 00,0,1434,Director of Public Information,Annual,1,1,112248.00,112248.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1105,Office of the Commissioner,2105,Commissioner's Office,3204,Public Information,0000,,BX 15,10,0320,Assistant to the Commissioner,Annual,1,1,91752.00,91752.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1105,Office of the Commissioner,2105,Commissioner's Office,3204,Public Information,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,1086.00,1086.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1105,Office of the Commissioner,2105,Commissioner's Office,3205,Intergovernmental Support,0000,,B 15,1,6145,Engineering Technician VI,Annual,1,1,100716.00,100716.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1105,Office of the Commissioner,2105,Commissioner's Office,3205,Intergovernmental Support,0000,,3 00,10,0322,Special Assistant,Annual,1,1,85824.00,85824.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1105,Office of the Commissioner,2105,Commissioner's Office,3205,Intergovernmental Support,0000,,3 00,9,0313,Assistant Commissioner,Annual,1,1,110052.00,110052.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1105,Office of the Commissioner,2105,Commissioner's Office,3205,Intergovernmental Support,0000,,BX 16,20,0309,Coordinator of Special Projects,Annual,1,1,105420.00,105420.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1105,Office of the Commissioner,2105,Commissioner's Office,3205,Intergovernmental Support,0000,,BX 17,10,0304,Assistant to Commissioner,Annual,1,1,115656.00,115656.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1105,Office of the Commissioner,2105,Commissioner's Office,3205,Intergovernmental Support,0000,,B 12,1,0303,Administrative Assistant III,Annual,1,1,91824.00,91824.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1105,Office of the Commissioner,2105,Commissioner's Office,3205,Intergovernmental Support,0000,,B 12,1,0303,Administrative Assistant III,Annual,1,1,65676.00,65676.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1105,Office of the Commissioner,2105,Commissioner's Office,3205,Intergovernmental Support,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,5821.00,5821.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1105,Office of the Commissioner,2105,Commissioner's Office,3207,Performance Management,0000,,3 00,10,1140,Chief Operations Analyst,Annual,1,1,105756.00,105756.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1105,Office of the Commissioner,2105,Commissioner's Office,3207,Performance Management,0000,,B 14,1,0689,Senior Help Desk Technician,Annual,1,1,105588.00,105588.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1105,Office of the Commissioner,2105,Commissioner's Office,3207,Performance Management,0000,,G 10,1,0629,Principal Programmer/Analyst,Annual,1,1,118524.00,118524.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1105,Office of the Commissioner,2105,Commissioner's Office,3207,Performance Management,0000,,G 10,4,0625,Chief Programmer/Analyst,Annual,1,1,113484.00,113484.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1105,Office of the Commissioner,2105,Commissioner's Office,3207,Performance Management,0000,,B 13,1,0308,Staff Assistant,Annual,1,1,100716.00,100716.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1105,Office of the Commissioner,2105,Commissioner's Office,3207,Performance Management,0000,,B 12,1,0303,Administrative Assistant III,Annual,1,1,83676.00,83676.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1105,Office of the Commissioner,2105,Commissioner's Office,3207,Performance Management,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,11413.00,11413.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1115,Division of Administration,2115,Division of Administration,3209,Construction Services,4209,Contract Closeouts,G 07,4,5613,Civil Engineer III,Annual,1,1,86688.00,86688.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1115,Division of Administration,2115,Division of Administration,3209,Construction Services,4209,Contract Closeouts,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,3430.00,3430.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1115,Division of Administration,2115,Division of Administration,3209,Construction Services,4210,Records and Estimates,2 0,53,9532,Stores Laborer,Hourly,1,1,44.40,92352.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1115,Division of Administration,2115,Division of Administration,3209,Construction Services,4210,Records and Estimates,G 09,4,5615,Civil Engineer V,Annual,1,1,130872.00,130872.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1115,Division of Administration,2115,Division of Administration,3209,Construction Services,4210,Records and Estimates,G 08,4,5614,Civil Engineer IV,Annual,2,1,119712.00,239424.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1115,Division of Administration,2115,Division of Administration,3209,Construction Services,4210,Records and Estimates,G 07,4,5613,Civil Engineer III,Annual,1,1,109620.00,109620.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1115,Division of Administration,2115,Division of Administration,3209,Construction Services,4210,Records and Estimates,G 07,4,5613,Civil Engineer III,Annual,1,1,86688.00,86688.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1115,Division of Administration,2115,Division of Administration,3209,Construction Services,4210,Records and Estimates,B 11,1,0190,Accounting Technician II,Annual,2,1,83676.00,167352.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1115,Division of Administration,2115,Division of Administration,3209,Construction Services,4210,Records and Estimates,1 00,0,0012,Contract Wage Increment - Prevailing Rate,Annual,0,0,720.00,720.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1115,Division of Administration,2115,Division of Administration,3215,General Support,0000,,1 00,9,9679,Deputy Commissioner,Annual,1,1,129744.00,129744.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1115,Division of Administration,2115,Division of Administration,3215,General Support,0000,,BX 13,10,0801,Executive Administrative Assistant I,Annual,1,1,56280.00,56280.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1115,Division of Administration,2115,Division of Administration,3215,General Support,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,627.00,627.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1115,Division of Administration,2115,Division of Administration,3216,Finance,4212,Auditing,B 09,1,0832,Personal Computer Operator II,Annual,1,1,69468.00,69468.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1115,Division of Administration,2115,Division of Administration,3216,Finance,4212,Auditing,B 10,1,0431,Clerk IV,Annual,1,1,72828.00,72828.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1115,Division of Administration,2115,Division of Administration,3216,Finance,4212,Auditing,BX 16,20,0381,Director of Administration II,Annual,1,1,105420.00,105420.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1115,Division of Administration,2115,Division of Administration,3216,Finance,4212,Auditing,B 11,1,0190,Accounting Technician II,Annual,1,1,49692.00,49692.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1115,Division of Administration,2115,Division of Administration,3216,Finance,4212,Auditing,B 12,4,0184,Accounting Technician III,Annual,1,1,54528.00,54528.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1115,Division of Administration,2115,Division of Administration,3216,Finance,4213,Order Board,BX 16,10,1814,Coordinator of Warehouse Operations,Annual,1,1,83628.00,83628.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1115,Division of Administration,2115,Division of Administration,3216,Finance,4213,Order Board,B 14,1,1576,Chief Voucher Expediter,Annual,1,1,68772.00,68772.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1115,Division of Administration,2115,Division of Administration,3216,Finance,4213,Order Board,BX 17,10,0345,Contracts Coordinator,Annual,1,1,79020.00,79020.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1115,Division of Administration,2115,Division of Administration,3216,Finance,4213,Order Board,B 10,1,0302,Administrative Assistant II,Annual,1,1,45288.00,45288.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1115,Division of Administration,2115,Division of Administration,3216,Finance,4214,Accounting,B 10,1,0431,Clerk IV,Annual,1,1,76248.00,76248.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1115,Division of Administration,2115,Division of Administration,3216,Finance,4214,Accounting,3 00,20,0383,Director of Administrative Services,Annual,1,1,113376.00,113376.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1115,Division of Administration,2115,Division of Administration,3216,Finance,4214,Accounting,B 13,1,0308,Staff Assistant,Annual,1,1,96096.00,96096.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1115,Division of Administration,2115,Division of Administration,3216,Finance,4214,Accounting,G 07,4,0124,Finance Officer,Annual,1,1,76248.00,76248.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1115,Division of Administration,2115,Division of Administration,3216,Finance,4214,Accounting,3 00,10,0123,Fiscal Administrator,Annual,1,1,102636.00,102636.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1115,Division of Administration,2115,Division of Administration,3216,Finance,4214,Accounting,G 06,4,0103,Accountant III,Annual,1,1,100500.00,100500.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1115,Division of Administration,2115,Division of Administration,3216,Finance,4214,Accounting,G 05,4,0102,Accountant II,Annual,3,1,91944.00,275832.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1115,Division of Administration,2115,Division of Administration,3216,Finance,4215,Accounts Payable,B 10,1,0431,Clerk IV,Annual,1,1,69468.00,69468.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1115,Division of Administration,2115,Division of Administration,3216,Finance,4215,Accounts Payable,B 10,1,0431,Clerk IV,Annual,1,1,60420.00,60420.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1115,Division of Administration,2115,Division of Administration,3216,Finance,4215,Accounts Payable,BX 16,20,0381,Director of Administration II,Annual,1,1,64704.00,64704.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1115,Division of Administration,2115,Division of Administration,3216,Finance,4215,Accounts Payable,B 12,1,0303,Administrative Assistant III,Annual,1,1,79872.00,79872.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1115,Division of Administration,2115,Division of Administration,3216,Finance,4215,Accounts Payable,B 10,1,0302,Administrative Assistant II,Annual,1,1,76248.00,76248.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1115,Division of Administration,2115,Division of Administration,3216,Finance,4215,Accounts Payable,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,1548.00,1548.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1115,Division of Administration,2115,Division of Administration,3216,Finance,4216,Financial Management,BX 16,20,0381,Director of Administration II,Annual,1,1,96096.00,96096.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1115,Division of Administration,2115,Division of Administration,3216,Finance,4216,Financial Management,3 00,9,0313,Assistant Commissioner,Annual,1,1,115656.00,115656.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1115,Division of Administration,2115,Division of Administration,3216,Finance,4216,Financial Management,3 00,0,0118,Director of Finance,Annual,1,1,121560.00,121560.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1115,Division of Administration,2115,Division of Administration,3216,Finance,4216,Financial Management,3 00,0,0118,Director of Finance,Annual,1,1,121188.00,121188.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1115,Division of Administration,2115,Division of Administration,3217,Contracts,0000,,B 15,1,1572,Chief Contract Expediter,Annual,2,1,121272.00,242544.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1115,Division of Administration,2115,Division of Administration,3217,Contracts,0000,,B 15,1,1572,Chief Contract Expediter,Annual,1,1,96096.00,96096.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1115,Division of Administration,2115,Division of Administration,3217,Contracts,0000,,B 15,1,1572,Chief Contract Expediter,Annual,1,1,82836.00,82836.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1115,Division of Administration,2115,Division of Administration,3217,Contracts,0000,,3 00,20,1191,Contracts Administrator,Annual,1,1,103680.00,103680.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1115,Division of Administration,2115,Division of Administration,3217,Contracts,0000,,BX 17,10,0345,Contracts Coordinator,Annual,2,1,70272.00,140544.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1115,Division of Administration,2115,Division of Administration,3217,Contracts,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,1752.00,1752.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1115,Division of Administration,2115,Division of Administration,3218,Human Resources,4218,Personnel,BX 17,20,1331,Labor Relations Supervisor,Annual,1,1,70272.00,70272.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1115,Division of Administration,2115,Division of Administration,3218,Human Resources,4218,Personnel,B 13,1,1301,Administrative Services Officer I,Annual,1,1,87636.00,87636.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1115,Division of Administration,2115,Division of Administration,3218,Human Resources,4218,Personnel,B 13,1,1301,Administrative Services Officer I,Annual,1,1,58020.00,58020.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1115,Division of Administration,2115,Division of Administration,3218,Human Resources,4218,Personnel,BX 15,20,0380,Director of Administration I,Annual,1,1,96096.00,96096.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1115,Division of Administration,2115,Division of Administration,3218,Human Resources,4218,Personnel,3 00,0,0379,Director of Administration,Annual,1,1,107880.00,107880.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1115,Division of Administration,2115,Division of Administration,3218,Human Resources,4218,Personnel,B 13,1,0308,Staff Assistant,Annual,1,1,100716.00,100716.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1115,Division of Administration,2115,Division of Administration,3218,Human Resources,4218,Personnel,B 13,1,0308,Staff Assistant,Annual,1,1,91824.00,91824.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1115,Division of Administration,2115,Division of Administration,3218,Human Resources,4218,Personnel,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,4715.00,4715.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1115,Division of Administration,2115,Division of Administration,3218,Human Resources,4219,Payroll,B 12,1,1342,Senior Personnel Assistant,Annual,1,1,91824.00,91824.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1115,Division of Administration,2115,Division of Administration,3218,Human Resources,4219,Payroll,BX 15,20,0380,Director of Administration I,Annual,1,1,87564.00,87564.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1115,Division of Administration,2115,Division of Administration,3218,Human Resources,4219,Payroll,V 12,54,0165,Supervising Timekeeper - Laborer,Annual,2,1,91788.00,183576.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1115,Division of Administration,2115,Division of Administration,3218,Human Resources,4219,Payroll,V 12,54,0165,Supervising Timekeeper - Laborer,Annual,1,1,83640.00,83640.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1115,Division of Administration,2115,Division of Administration,3218,Human Resources,4219,Payroll,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,1509.00,1509.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1130,Division of Traffic Safety,2130,Division of Traffic Safety,3130,Traffic Safety,0000,,1 00,9,9679,Deputy Commissioner,Annual,1,1,129168.00,129168.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1130,Division of Traffic Safety,2130,Division of Traffic Safety,3130,Traffic Safety,0000,,1 00,9,9679,Deputy Commissioner,Annual,1,1,126252.00,126252.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1130,Division of Traffic Safety,2130,Division of Traffic Safety,3130,Traffic Safety,0000,,3 00,10,6255,Traffic Engineer V,Annual,1,1,108960.00,108960.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1130,Division of Traffic Safety,2130,Division of Traffic Safety,3130,Traffic Safety,0000,,G 08,4,6254,Traffic Engineer IV,Annual,1,1,119712.00,119712.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1130,Division of Traffic Safety,2130,Division of Traffic Safety,3130,Traffic Safety,0000,,G 08,4,6254,Traffic Engineer IV,Annual,1,1,99480.00,99480.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1130,Division of Traffic Safety,2130,Division of Traffic Safety,3130,Traffic Safety,0000,,3 00,20,1441,Coordinating Planner,Annual,1,1,94788.00,94788.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1130,Division of Traffic Safety,2130,Division of Traffic Safety,3130,Traffic Safety,0000,,G 10,1,0602,Principal Systems Programmer,Annual,1,1,103968.00,103968.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1130,Division of Traffic Safety,2130,Division of Traffic Safety,3130,Traffic Safety,0000,,3 00,0,0306,Assistant Director,Annual,1,1,120348.00,120348.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1130,Division of Traffic Safety,2130,Division of Traffic Safety,3130,Traffic Safety,0000,,B 12,1,0303,Administrative Assistant III,Annual,1,1,79872.00,79872.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1130,Division of Traffic Safety,2130,Division of Traffic Safety,3130,Traffic Safety,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,4359.00,4359.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1140,Division of Sign Management,2140,Division of Sign Management,3139,Sign Management,4139,Sign Management - Administration,1 00,9,9679,Deputy Commissioner,Annual,1,1,135888.00,135888.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1140,Division of Sign Management,2140,Division of Sign Management,3139,Sign Management,4139,Sign Management - Administration,B 09,1,0832,Personal Computer Operator II,Annual,1,1,60420.00,60420.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1140,Division of Sign Management,2140,Division of Sign Management,3139,Sign Management,4139,Sign Management - Administration,B 12,1,0303,Administrative Assistant III,Annual,1,1,79872.00,79872.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1140,Division of Sign Management,2140,Division of Sign Management,3139,Sign Management,4139,Sign Management - Administration,B 12,1,0303,Administrative Assistant III,Annual,1,1,76248.00,76248.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1140,Division of Sign Management,2140,Division of Sign Management,3139,Sign Management,4139,Sign Management - Administration,B 10,1,0302,Administrative Assistant II,Annual,1,1,69468.00,69468.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1140,Division of Sign Management,2140,Division of Sign Management,3139,Sign Management,4139,Sign Management - Administration,B 10,1,0302,Administrative Assistant II,Annual,1,1,60420.00,60420.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1140,Division of Sign Management,2140,Division of Sign Management,3139,Sign Management,4139,Sign Management - Administration,B 10,1,0302,Administrative Assistant II,Annual,1,1,49692.00,49692.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1140,Division of Sign Management,2140,Division of Sign Management,3139,Sign Management,4139,Sign Management - Administration,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,4536.00,4536.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1145,Division of Project Development,2145,Division of Project Development,3245,General Support,0000,,1 00,9,9679,Deputy Commissioner,Annual,1,1,126252.00,126252.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1145,Division of Project Development,2145,Division of Project Development,3245,General Support,0000,,3 00,20,1440,Coordinating Planner II,Annual,1,1,112248.00,112248.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1145,Division of Project Development,2145,Division of Project Development,3245,General Support,0000,,B 12,1,0810,Executive Secretary II,Annual,1,1,87636.00,87636.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1145,Division of Project Development,2145,Division of Project Development,3245,General Support,0000,,B 13,1,0308,Staff Assistant,Annual,1,1,87636.00,87636.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1145,Division of Project Development,2145,Division of Project Development,3245,General Support,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,3141.00,3141.00
