FUND TYPE,DEPARTMENT CODE,DEPARTMENT DESCRIPTION,FUND CODE,FUND DESCRIPTION,ORGANIZATION CODE,ORGANIZATION DESCRIPTION,DIVISION CODE,DIVISION DESCRIPTION,SECTION CODE,SECTION DESCRIPTION,SUBSECTION CODE,SUB-SECTION DESCRIPTION,SCHEDULE / GRADE,BARGAINING UNIT,TITLE CODE,TITLE DESCRIPTION,BUDGETED UNIT,TOTAL BUDGETED UNIT,POSITION CONTROL,BUDGETED PAY RATE,TOTAL BUDGETED AMOUNT
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1150,Division of Electrical Operations,2150,Division of Electrical Operations,3275,Electrical Construction,4286,Electrical Construction Support - Reimbursable,2 0,29,5083,Foreman of Lineman,Hourly,1,1,58.40,121472.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1150,Division of Electrical Operations,2150,Division of Electrical Operations,3275,Electrical Construction,4286,Electrical Construction Support - Reimbursable,2 0,29,5081,Lineman,Hourly,1,1,53.40,111072.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1150,Division of Electrical Operations,2150,Division of Electrical Operations,3275,Electrical Construction,4286,Electrical Construction Support - Reimbursable,1 00,0,0012,Contract Wage Increment - Prevailing Rate,Annual,0,0,5240.00,5240.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1155,Division of In-House Construction,2155,Division of In-House Construction,3255,Project Oversight,0,,3 00,0,8259,Assistant Superintendent of Pavement Repairs,Annual,1,1,106812.00,106812.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1155,Division of In-House Construction,2155,Division of In-House Construction,3255,Project Oversight,0,,3 00,9,0311,Projects Administrator,Annual,1,1,117984.00,117984.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1155,Division of In-House Construction,2155,Division of In-House Construction,3255,Project Oversight,0,,3 00,0,0310,Project Manager,Annual,1,1,92004.00,92004.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1155,Division of In-House Construction,2155,Division of In-House Construction,3255,Project Oversight,0,,B 12,1,0303,Administrative Assistant III,Annual,1,1,89808.00,89808.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1155,Division of In-House Construction,2155,Division of In-House Construction,3256,Labor,4262,Bridges,BX 15,10,7238,Coordinator of Bridge Operations,Annual,1,1,67800.00,67800.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1155,Division of In-House Construction,2155,Division of In-House Construction,3256,Labor,4262,Bridges,W 12,31,7235,Supervising Bridge Operator,Annual,1,1,89772.00,89772.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1155,Division of In-House Construction,2155,Division of In-House Construction,3256,Labor,4262,Bridges,W 12,31,7235,Supervising Bridge Operator,Annual,1,1,81804.00,81804.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1155,Division of In-House Construction,2155,Division of In-House Construction,3256,Labor,4262,Bridges,W 12,31,7235,Supervising Bridge Operator,Annual,1,1,53304.00,53304.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1155,Division of In-House Construction,2155,Division of In-House Construction,3256,Labor,4262,Bridges,W 11,31,7230,Bridge Operator,Annual,9,1,81804.00,736236.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1155,Division of In-House Construction,2155,Division of In-House Construction,3256,Labor,4262,Bridges,W 11,31,7230,Bridge Operator,Annual,6,1,78096.00,468576.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1155,Division of In-House Construction,2155,Division of In-House Construction,3256,Labor,4262,Bridges,W 11,31,7230,Bridge Operator,Annual,9,1,74532.00,670788.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1155,Division of In-House Construction,2155,Division of In-House Construction,3256,Labor,4262,Bridges,W 11,31,7230,Bridge Operator,Annual,1,1,71172.00,71172.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1155,Division of In-House Construction,2155,Division of In-House Construction,3256,Labor,4262,Bridges,W 11,31,7230,Bridge Operator,Annual,7,1,67896.00,475272.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1155,Division of In-House Construction,2155,Division of In-House Construction,3256,Labor,4262,Bridges,W 11,31,7230,Bridge Operator,Annual,2,1,64872.00,129744.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1155,Division of In-House Construction,2155,Division of In-House Construction,3256,Labor,4262,Bridges,W 11,31,7230,Bridge Operator,Annual,5,1,61932.00,309660.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1155,Division of In-House Construction,2155,Division of In-House Construction,3256,Labor,4262,Bridges,W 11,31,7230,Bridge Operator,Annual,7,1,58488.00,409416.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1155,Division of In-House Construction,2155,Division of In-House Construction,3256,Labor,4262,Bridges,W 11,31,7230,Bridge Operator,Annual,1,1,55884.00,55884.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1155,Division of In-House Construction,2155,Division of In-House Construction,3256,Labor,4262,Bridges,W 11,31,7230,Bridge Operator,Annual,2,1,50880.00,101760.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1155,Division of In-House Construction,2155,Division of In-House Construction,3256,Labor,4262,Bridges,W 11,31,7230,Bridge Operator,Annual,2,1,48576.00,97152.00
LOCAL,84,Chicago Department of Transportation,0100,Corporate Fund,1155,Division of In-House Construction,2155,Division of In-House Construction,3256,Labor,4262,Bridges,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,14643.00,14643.00
LOCAL,3,Office of Inspector General,0200,Water Fund,1005,Office of Inspector General,2005,Office of Inspector General,3010,Operations,0,,3 00,0,1718,Chief Forensic Data Analyst,Annual,1,1,110052.00,110052.00
LOCAL,3,Office of Inspector General,0200,Water Fund,1005,Office of Inspector General,2005,Office of Inspector General,3010,Operations,0,,GY 09,10,0641,Forensic Data Analyst,Annual,1,1,82368.00,82368.00
LOCAL,3,Office of Inspector General,0200,Water Fund,1005,Office of Inspector General,2005,Office of Inspector General,3010,Operations,0,,BX 17,10,0634,Data Services Administrator,Annual,1,1,82788.00,82788.00
LOCAL,3,Office of Inspector General,0200,Water Fund,1005,Office of Inspector General,2005,Office of Inspector General,3010,Operations,0,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,1057.00,1057.00
LOCAL,3,Office of Inspector General,0200,Water Fund,1005,Office of Inspector General,2005,Office of Inspector General,3015,Legal,0,,GY 08,20,1368,Compliance Officer,Annual,1,1,75408.00,75408.00
LOCAL,3,Office of Inspector General,0200,Water Fund,1005,Office of Inspector General,2005,Office of Inspector General,3015,Legal,0,,3 00,0,1262,Assistant Inspector General,Annual,1,1,105156.00,105156.00
LOCAL,3,Office of Inspector General,0200,Water Fund,1005,Office of Inspector General,2005,Office of Inspector General,3015,Legal,0,,1 00,9,1215,Chief Assistant Inspector General,Annual,1,1,117984.00,117984.00
LOCAL,3,Office of Inspector General,0200,Water Fund,1005,Office of Inspector General,2005,Office of Inspector General,3015,Legal,0,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,2423.00,2423.00
LOCAL,3,Office of Inspector General,0200,Water Fund,1005,Office of Inspector General,2005,Office of Inspector General,3020,Investigations,0,,GY 09,0,1222,Investigator III - IG,Annual,1,1,98148.00,98148.00
LOCAL,3,Office of Inspector General,0200,Water Fund,1005,Office of Inspector General,2005,Office of Inspector General,3020,Investigations,0,,GY 09,0,1222,Investigator III - IG,Annual,1,1,82368.00,82368.00
LOCAL,3,Office of Inspector General,0200,Water Fund,1005,Office of Inspector General,2005,Office of Inspector General,3020,Investigations,0,,GY 08,0,1221,Investigator II - IG,Annual,1,1,70140.00,70140.00
LOCAL,3,Office of Inspector General,0200,Water Fund,1005,Office of Inspector General,2005,Office of Inspector General,3020,Investigations,0,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,2539.00,2539.00
LOCAL,3,Office of Inspector General,0200,Water Fund,1005,Office of Inspector General,2005,Office of Inspector General,3027,Audit and Program Review,0,,1 00,9,9659,Deputy Inspector General,Annual,1,1,133032.00,133032.00
LOCAL,3,Office of Inspector General,0200,Water Fund,1005,Office of Inspector General,2005,Office of Inspector General,3027,Audit and Program Review,0,,GY 07,20,1125,Performance Analyst,Annual,2,1,67464.00,134928.00
LOCAL,3,Office of Inspector General,0200,Water Fund,1005,Office of Inspector General,2005,Office of Inspector General,3027,Audit and Program Review,0,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,5130.00,5130.00
LOCAL,5,Office of Budget and Management,0200,Water Fund,1005,Office of Budget and Management,2005,Office of Budget and Management,3050,Revenue and Expenditure Analysis,0,,1 00,9,1120,Managing Deputy Budget Director,Annual,1,1,130356.00,130356.00
LOCAL,27,Department of Finance,0200,Water Fund,1005,Finance,2012,Accounting and Financial Reporting,3019,Accounting and Financial Reporting,4054,Enterprise Auditing and Accounting,GY 10,20,0120,Supervisor of Accounting,Annual,1,1,82368.00,82368.00
LOCAL,27,Department of Finance,0200,Water Fund,1005,Finance,2012,Accounting and Financial Reporting,3019,Accounting and Financial Reporting,4054,Enterprise Auditing and Accounting,G 07,4,0104,Accountant IV,Annual,1,1,107208.00,107208.00
LOCAL,27,Department of Finance,0200,Water Fund,1005,Finance,2012,Accounting and Financial Reporting,3019,Accounting and Financial Reporting,4054,Enterprise Auditing and Accounting,G 06,4,0103,Accountant III,Annual,1,1,98292.00,98292.00
LOCAL,27,Department of Finance,0200,Water Fund,1005,Finance,2015,Financial Strategy and Operations,3017,Financial Operations,4026,Cash Management and Disbursements,B 10,1,1501,Central Voucher Coordinator,Annual,1,1,64872.00,64872.00
LOCAL,27,Department of Finance,0200,Water Fund,1005,Finance,2015,Financial Strategy and Operations,3017,Financial Operations,4026,Cash Management and Disbursements,B 10,1,1501,Central Voucher Coordinator,Annual,1,1,42960.00,42960.00
LOCAL,27,Department of Finance,0200,Water Fund,1005,Finance,2015,Financial Strategy and Operations,3017,Financial Operations,4026,Cash Management and Disbursements,G 06,4,0192,Auditor II,Annual,1,1,98292.00,98292.00
LOCAL,27,Department of Finance,0200,Water Fund,1005,Finance,2015,Financial Strategy and Operations,3017,Financial Operations,4026,Cash Management and Disbursements,B 11,1,0190,Accounting Technician II,Annual,1,1,47160.00,47160.00
LOCAL,27,Department of Finance,0200,Water Fund,1005,Finance,2015,Financial Strategy and Operations,3017,Financial Operations,4026,Cash Management and Disbursements,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,1024.00,1024.00
LOCAL,27,Department of Finance,0200,Water Fund,1005,Finance,2020,Revenue Services and Operations,3154,Payment Processing,4641,Cashiering,B 12,1,0432,Supervising Clerk,Annual,1,1,85704.00,85704.00
LOCAL,27,Department of Finance,0200,Water Fund,1005,Finance,2020,Revenue Services and Operations,3154,Payment Processing,4641,Cashiering,B 12,1,0432,Supervising Clerk,Annual,1,1,81840.00,81840.00
LOCAL,27,Department of Finance,0200,Water Fund,1005,Finance,2020,Revenue Services and Operations,3154,Payment Processing,4641,Cashiering,B 10,1,0235,Payment Services Representative,Annual,1,1,74568.00,74568.00
LOCAL,27,Department of Finance,0200,Water Fund,1005,Finance,2020,Revenue Services and Operations,3154,Payment Processing,4641,Cashiering,B 10,1,0235,Payment Services Representative,Annual,1,1,71220.00,71220.00
LOCAL,27,Department of Finance,0200,Water Fund,1005,Finance,2020,Revenue Services and Operations,3154,Payment Processing,4641,Cashiering,B 10,1,0235,Payment Services Representative,Annual,1,1,67944.00,67944.00
LOCAL,27,Department of Finance,0200,Water Fund,1005,Finance,2020,Revenue Services and Operations,3154,Payment Processing,4641,Cashiering,B 10,1,0235,Payment Services Representative,Annual,1,1,64872.00,64872.00
LOCAL,27,Department of Finance,0200,Water Fund,1005,Finance,2020,Revenue Services and Operations,3154,Payment Processing,4641,Cashiering,B 10,1,0235,Payment Services Representative,Annual,1,1,48600.00,48600.00
LOCAL,27,Department of Finance,0200,Water Fund,1005,Finance,2020,Revenue Services and Operations,3154,Payment Processing,4641,Cashiering,B 10,1,0235,Payment Services Representative,Annual,2,1,42960.00,85920.00
LOCAL,27,Department of Finance,0200,Water Fund,1005,Finance,2020,Revenue Services and Operations,3154,Payment Processing,4641,Cashiering,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,9294.00,9294.00
LOCAL,27,Department of Finance,0200,Water Fund,1005,Finance,2020,Revenue Services and Operations,3154,Payment Processing,4642,Reconciliation,GY 07,10,0144,Fiscal Policy Analyst,Annual,1,1,86856.00,86856.00
LOCAL,27,Department of Finance,0200,Water Fund,1005,Finance,2020,Revenue Services and Operations,3154,Payment Processing,4642,Reconciliation,G 07,4,0104,Accountant IV,Annual,1,1,107208.00,107208.00
LOCAL,27,Department of Finance,0200,Water Fund,1005,Finance,2020,Revenue Services and Operations,3154,Payment Processing,4642,Reconciliation,G 06,4,0103,Accountant III,Annual,1,1,73200.00,73200.00
LOCAL,27,Department of Finance,0200,Water Fund,1005,Finance,2020,Revenue Services and Operations,3154,Payment Processing,4642,Reconciliation,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,153.00,153.00
LOCAL,27,Department of Finance,0200,Water Fund,1005,Finance,2020,Revenue Services and Operations,3220,Accounts Receivable,4205,Billing Exceptions and Escalation,1 00,9,9684,Deputy Director,Annual,1,1,124056.00,124056.00
LOCAL,27,Department of Finance,0200,Water Fund,1005,Finance,2020,Revenue Services and Operations,3220,Accounts Receivable,4205,Billing Exceptions and Escalation,B 10,1,0431,Clerk IV,Annual,3,1,42960.00,128880.00
LOCAL,27,Department of Finance,0200,Water Fund,1005,Finance,2020,Revenue Services and Operations,3220,Accounts Receivable,4205,Billing Exceptions and Escalation,B 14,4,0325,Supervisor of Customer Accounts,Annual,1,1,93984.00,93984.00
LOCAL,27,Department of Finance,0200,Water Fund,1005,Finance,2020,Revenue Services and Operations,3220,Accounts Receivable,4205,Billing Exceptions and Escalation,B 14,4,0325,Supervisor of Customer Accounts,Annual,1,1,89808.00,89808.00
LOCAL,27,Department of Finance,0200,Water Fund,1005,Finance,2020,Revenue Services and Operations,3220,Accounts Receivable,4205,Billing Exceptions and Escalation,BX 15,10,0320,Assistant to the Commissioner,Annual,1,1,87564.00,87564.00
LOCAL,27,Department of Finance,0200,Water Fund,1005,Finance,2020,Revenue Services and Operations,3220,Accounts Receivable,4205,Billing Exceptions and Escalation,B 13,1,0308,Staff Assistant,Annual,1,1,98496.00,98496.00
LOCAL,27,Department of Finance,0200,Water Fund,1005,Finance,2020,Revenue Services and Operations,3220,Accounts Receivable,4205,Billing Exceptions and Escalation,B 13,1,0308,Staff Assistant,Annual,1,1,85704.00,85704.00
LOCAL,27,Department of Finance,0200,Water Fund,1005,Finance,2020,Revenue Services and Operations,3220,Accounts Receivable,4205,Billing Exceptions and Escalation,B 13,1,0308,Staff Assistant,Annual,1,1,81840.00,81840.00
LOCAL,27,Department of Finance,0200,Water Fund,1005,Finance,2020,Revenue Services and Operations,3220,Accounts Receivable,4205,Billing Exceptions and Escalation,3 00,0,0306,Assistant Director,Annual,1,1,100620.00,100620.00
LOCAL,27,Department of Finance,0200,Water Fund,1005,Finance,2020,Revenue Services and Operations,3220,Accounts Receivable,4205,Billing Exceptions and Escalation,3 00,10,0216,Manager of Customer Services,Annual,1,1,100620.00,100620.00
LOCAL,27,Department of Finance,0200,Water Fund,1005,Finance,2020,Revenue Services and Operations,3220,Accounts Receivable,4205,Billing Exceptions and Escalation,B 10,1,0189,Accounting Technician I,Annual,2,1,74568.00,149136.00
LOCAL,27,Department of Finance,0200,Water Fund,1005,Finance,2020,Revenue Services and Operations,3220,Accounts Receivable,4205,Billing Exceptions and Escalation,B 10,1,0189,Accounting Technician I,Annual,1,1,71220.00,71220.00
LOCAL,27,Department of Finance,0200,Water Fund,1005,Finance,2020,Revenue Services and Operations,3220,Accounts Receivable,4205,Billing Exceptions and Escalation,B 10,1,0189,Accounting Technician I,Annual,1,1,64872.00,64872.00
LOCAL,27,Department of Finance,0200,Water Fund,1005,Finance,2020,Revenue Services and Operations,3220,Accounts Receivable,4205,Billing Exceptions and Escalation,B 10,1,0189,Accounting Technician I,Annual,2,1,42960.00,85920.00
LOCAL,27,Department of Finance,0200,Water Fund,1005,Finance,2020,Revenue Services and Operations,3220,Accounts Receivable,4205,Billing Exceptions and Escalation,3 00,10,0167,Manager of Revenue Collections,Annual,1,1,102768.00,102768.00
LOCAL,27,Department of Finance,0200,Water Fund,1005,Finance,2020,Revenue Services and Operations,3220,Accounts Receivable,4205,Billing Exceptions and Escalation,3 00,10,0167,Manager of Revenue Collections,Annual,1,1,93864.00,93864.00
LOCAL,27,Department of Finance,0200,Water Fund,1005,Finance,2020,Revenue Services and Operations,3220,Accounts Receivable,4205,Billing Exceptions and Escalation,G 05,4,0102,Accountant II,Annual,1,1,61320.00,61320.00
LOCAL,27,Department of Finance,0200,Water Fund,1005,Finance,2020,Revenue Services and Operations,3220,Accounts Receivable,4205,Billing Exceptions and Escalation,G 04,4,0101,Accountant I,Annual,1,1,60132.00,60132.00
LOCAL,27,Department of Finance,0200,Water Fund,1005,Finance,2020,Revenue Services and Operations,3220,Accounts Receivable,4205,Billing Exceptions and Escalation,G 04,4,0101,Accountant I,Annual,2,1,55656.00,111312.00
LOCAL,27,Department of Finance,0200,Water Fund,1005,Finance,2020,Revenue Services and Operations,3220,Accounts Receivable,4205,Billing Exceptions and Escalation,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,6936.00,6936.00
LOCAL,28,City Treasurer,0200,Water Fund,1005,City Treasurer,2005,City Treasurer,3010,Portfolio Management,0,,1 00,9,9676,Assistant City Treasurer,Annual,1,1,121560.00,121560.00
LOCAL,28,City Treasurer,0200,Water Fund,1005,City Treasurer,2005,City Treasurer,3010,Portfolio Management,0,,1 00,9,9676,Assistant City Treasurer,Annual,1,1,84972.00,84972.00
LOCAL,28,City Treasurer,0200,Water Fund,1005,City Treasurer,2005,City Treasurer,3020,Administration,0,,3 00,10,0340,Assistant to the City Treasurer,Annual,1,1,60054.00,60054.00
LOCAL,31,Department of Law,0200,Water Fund,1005,Department of Law,2005,Department of Law,3019,Torts,4002,Water Torts,L 03,9,1673,Assistant Corporation Counsel III,Annual,1,1,81744.00,81744.00
LOCAL,31,Department of Law,0200,Water Fund,1005,Department of Law,2005,Department of Law,3019,Torts,4002,Water Torts,L 03,9,1673,Assistant Corporation Counsel III,Annual,1,1,67908.00,67908.00
LOCAL,31,Department of Law,0200,Water Fund,1005,Department of Law,2005,Department of Law,3019,Torts,4002,Water Torts,1 00,9,1652,Chief Assistant Corporation Counsel,Annual,1,1,130884.00,130884.00
LOCAL,31,Department of Law,0200,Water Fund,1005,Department of Law,2005,Department of Law,3019,Torts,4002,Water Torts,L 05,9,1641,Assistant Corporation Counsel Supervisor,Annual,1,1,130020.00,130020.00
LOCAL,31,Department of Law,0200,Water Fund,1005,Department of Law,2005,Department of Law,3019,Torts,4002,Water Torts,L 05,9,1641,Assistant Corporation Counsel Supervisor,Annual,1,1,107988.00,107988.00
LOCAL,31,Department of Law,0200,Water Fund,1005,Department of Law,2005,Department of Law,3022,Employment Litigation,4007,Water Employment Litigation,L 03,9,1673,Assistant Corporation Counsel III,Annual,1,1,67908.00,67908.00
LOCAL,31,Department of Law,0200,Water Fund,1005,Department of Law,2005,Department of Law,3028,Labor,4012,Water Labor,L 02,9,1672,Assistant Corporation Counsel II,Annual,1,1,74508.00,74508.00
LOCAL,31,Department of Law,0200,Water Fund,1005,Department of Law,2005,Department of Law,3028,Labor,4012,Water Labor,L 05,9,1641,Assistant Corporation Counsel Supervisor,Annual,1,1,113124.00,113124.00
LOCAL,31,Department of Law,0200,Water Fund,1005,Department of Law,2005,Department of Law,3028,Labor,4012,Water Labor,BX 15,10,1611,Case Analyst - Law,Annual,1,1,91752.00,91752.00
LOCAL,31,Department of Law,0200,Water Fund,1005,Department of Law,2005,Department of Law,3028,Labor,4012,Water Labor,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,1991.00,1991.00
LOCAL,31,Department of Law,0200,Water Fund,1005,Department of Law,2005,Department of Law,3039,Investigations and Prosecutions,4039,Legal Information,L 04,9,1674,Assistant Corporation Counsel Senior,Annual,1,1,103092.00,103092.00
LOCAL,31,Department of Law,0200,Water Fund,1005,Department of Law,2005,Department of Law,3039,Investigations and Prosecutions,4039,Legal Information,1 00,9,1652,Chief Assistant Corporation Counsel,Annual,1,1,130884.00,130884.00
LOCAL,31,Department of Law,0200,Water Fund,1005,Department of Law,2005,Department of Law,3039,Investigations and Prosecutions,4039,Legal Information,L 01,9,1643,Assistant Corporation Counsel I,Annual,1,1,74508.00,74508.00
LOCAL,31,Department of Law,0200,Water Fund,1005,Department of Law,2005,Department of Law,3249,Collections  Ownership and Administrative Litigation,0,,1 00,9,1650,Deputy Corporation Counsel,Annual,1,1,143976.00,143976.00
LOCAL,31,Department of Law,0200,Water Fund,1005,Department of Law,2005,Department of Law,3249,Collections  Ownership and Administrative Litigation,0,,L 01,9,1643,Assistant Corporation Counsel I,Annual,1,1,74508.00,74508.00
LOCAL,31,Department of Law,0200,Water Fund,1005,Department of Law,2005,Department of Law,3644,Finance and Economic Development,0,,L 05,9,1641,Assistant Corporation Counsel Supervisor,Annual,1,1,118500.00,118500.00
LOCAL,33,Department of Human Resources,0200,Water Fund,1005,Department of Human Resources,2005,Department of Human Resources,3040,Employment Services  Hiring and Compensation,4045,Hiring Classification,G 04,1,1370,Testing Administrator,Annual,1,1,76872.00,76872.00
LOCAL,33,Department of Human Resources,0200,Water Fund,1005,Department of Human Resources,2005,Department of Human Resources,3040,Employment Services  Hiring and Compensation,4045,Hiring Classification,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,380.00,380.00
LOCAL,33,Department of Human Resources,0200,Water Fund,1005,Department of Human Resources,2005,Department of Human Resources,3720,Employment Services  Hiring and Compensation,0,,G 08,4,1380,Recruiter,Annual,1,1,110988.00,110988.00
LOCAL,33,Department of Human Resources,0200,Water Fund,1005,Department of Human Resources,2005,Department of Human Resources,3720,Employment Services  Hiring and Compensation,0,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,1521.00,1521.00
LOCAL,35,Department of Procurement Services,0200,Water Fund,1005,Department of Procurement Services,2005,Department of Procurement Services,3012,Contract Management,4120,Construction,B 15,1,1507,Procurement Specialist,Annual,1,1,73824.00,73824.00
LOCAL,35,Department of Procurement Services,0200,Water Fund,1005,Department of Procurement Services,2005,Department of Procurement Services,3012,Contract Management,4120,Construction,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,2044.00,2044.00
LOCAL,35,Department of Procurement Services,0200,Water Fund,1005,Department of Procurement Services,2005,Department of Procurement Services,3012,Contract Management,4126,Commodities,B 15,1,1507,Procurement Specialist,Annual,1,1,73824.00,73824.00
LOCAL,35,Department of Procurement Services,0200,Water Fund,1005,Department of Procurement Services,2005,Department of Procurement Services,3012,Contract Management,4126,Commodities,B 15,1,1507,Procurement Specialist,Annual,1,1,68352.00,68352.00
LOCAL,35,Department of Procurement Services,0200,Water Fund,1005,Department of Procurement Services,2005,Department of Procurement Services,3012,Contract Management,4126,Commodities,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,3700.00,3700.00
LOCAL,35,Department of Procurement Services,0200,Water Fund,1005,Department of Procurement Services,2005,Department of Procurement Services,3022,Certification and Compliance,0,,G 06,1,1504,Certification / Compliance Officer,Annual,1,1,73200.00,73200.00
LOCAL,35,Department of Procurement Services,0200,Water Fund,1005,Department of Procurement Services,2005,Department of Procurement Services,3022,Certification and Compliance,0,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,1530.00,1530.00
LOCAL,38,Department of Asset and Information Management,0200,Water Fund,1005,Department of Asset and Information Management,2140,Bureau of Fleet Operations,3222,Fleet Operations - Water,0,,2 0,42,7638,Hoisting Engineer - Mechanic,Hourly,11,1,54.10,1237808.00
LOCAL,38,Department of Asset and Information Management,0200,Water Fund,1005,Department of Asset and Information Management,2140,Bureau of Fleet Operations,3222,Fleet Operations - Water,0,,2 0,42,7634,Foreman of Hoisting Engineer - Mechanics,Hourly,1,1,55.10,114608.00
LOCAL,38,Department of Asset and Information Management,0200,Water Fund,1005,Department of Asset and Information Management,2140,Bureau of Fleet Operations,3222,Fleet Operations - Water,0,,2 0,8,7186,Motor Truck Driver - Tire Repair,Hourly,3,1,38.01,237182.00
LOCAL,38,Department of Asset and Information Management,0200,Water Fund,1005,Department of Asset and Information Management,2140,Bureau of Fleet Operations,3222,Fleet Operations - Water,0,,2 0,8,7183,Motor Truck Driver,Hourly,2,1,37.45,155792.00
LOCAL,38,Department of Asset and Information Management,0200,Water Fund,1005,Department of Asset and Information Management,2140,Bureau of Fleet Operations,3222,Fleet Operations - Water,0,,2 0,8,7160,Fleet Services Assistant,Hourly,5,1,25.47,264888.00
LOCAL,38,Department of Asset and Information Management,0200,Water Fund,1005,Department of Asset and Information Management,2140,Bureau of Fleet Operations,3222,Fleet Operations - Water,0,,P 12,8,7136,Servicewriter,Annual,1,1,89772.00,89772.00
LOCAL,38,Department of Asset and Information Management,0200,Water Fund,1005,Department of Asset and Information Management,2140,Bureau of Fleet Operations,3222,Fleet Operations - Water,0,,P 12,8,7136,Servicewriter,Annual,1,1,53304.00,53304.00
LOCAL,38,Department of Asset and Information Management,0200,Water Fund,1005,Department of Asset and Information Management,2140,Bureau of Fleet Operations,3222,Fleet Operations - Water,0,,2 0,36,6679,Foreman of Machinists - Automotive,Hourly,2,1,51.43,213949.00
LOCAL,38,Department of Asset and Information Management,0200,Water Fund,1005,Department of Asset and Information Management,2140,Bureau of Fleet Operations,3222,Fleet Operations - Water,0,,2 0,36,6673,Machinist - Automotive,Hourly,14,1,48.93,1424842.00
LOCAL,38,Department of Asset and Information Management,0200,Water Fund,1005,Department of Asset and Information Management,2140,Bureau of Fleet Operations,3222,Fleet Operations - Water,0,,2 0,24,6605,Blacksmith,Hourly,2,1,48.10,200096.00
LOCAL,38,Department of Asset and Information Management,0200,Water Fund,1005,Department of Asset and Information Management,2140,Bureau of Fleet Operations,3222,Fleet Operations - Water,0,,2 0,32,5034,Electrical Mechanic - Automotive,Hourly,3,1,49.35,307944.00
LOCAL,38,Department of Asset and Information Management,0200,Water Fund,1005,Department of Asset and Information Management,2140,Bureau of Fleet Operations,3222,Fleet Operations - Water,0,,B 12,1,0432,Supervising Clerk,Annual,1,1,89808.00,89808.00
LOCAL,38,Department of Asset and Information Management,0200,Water Fund,1005,Department of Asset and Information Management,2140,Bureau of Fleet Operations,3222,Fleet Operations - Water,0,,B 10,1,0431,Clerk IV,Annual,1,1,74568.00,74568.00
LOCAL,38,Department of Asset and Information Management,0200,Water Fund,1005,Department of Asset and Information Management,2140,Bureau of Fleet Operations,3222,Fleet Operations - Water,0,,B 10,1,0431,Clerk IV,Annual,1,1,71220.00,71220.00
LOCAL,38,Department of Asset and Information Management,0200,Water Fund,1005,Department of Asset and Information Management,2140,Bureau of Fleet Operations,3222,Fleet Operations - Water,0,,B 13,1,0308,Staff Assistant,Annual,1,1,93984.00,93984.00
LOCAL,38,Department of Asset and Information Management,0200,Water Fund,1005,Department of Asset and Information Management,2140,Bureau of Fleet Operations,3222,Fleet Operations - Water,0,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,2093.00,2093.00
LOCAL,38,Department of Asset and Information Management,0200,Water Fund,1005,Department of Asset and Information Management,2140,Bureau of Fleet Operations,3222,Fleet Operations - Water,0,,1 00,0,0012,Contract Wage Increment - Prevailing Rate,Annual,0,0,45022.00,45022.00
